2023-01-24T11:08:10.068Z,2.8408,127.2582,,4.7,,,,,,,us6000jivy,,"148 km NW of Tobelo, Indonesia"
2023-01-24T09:58:51.620Z,19.03483391,-155.414505,,3.15,,,,,,,hv73311482,,"17 km ESE of Naalehu, Hawaii"
2023-01-24T09:52:54.610Z,19.05433273,-155.409668,,2.68,,,,,,,hv73311477,,"17 km E of Naalehu, Hawaii"
2023-01-24T09:17:32.440Z,17.968,-65.35033333,,2.74,,,,,,,pr71394218,,"19 km SE of Esperanza, Puerto Rico"
2023-01-24T08:58:32.284Z,29.5974,81.6522,,5.6,,,,,,,us6000jivm,,Nepal
2023-01-24T08:42:03.368Z,58.7763,-153.1704,,3.1,,,,,,,ak02313twszm,,"Kodiak Island region, Alaska"
2023-01-24T08:38:00.450Z,17.927,-66.856,,2.47,,,,,,,pr71394208,,"6 km SSE of Maria Antonia, Puerto Rico"
2023-01-24T07:57:24.240Z,19.05266762,-155.4071655,,2.63,,,,,,,hv73311422,,"18 km E of Naalehu, Hawaii"
2023-01-24T06:30:01.309Z,60.8036,-144.8644,,2.9,,,,,,,ak02313snd2a,,"56 km ENE of Cordova, Alaska"
2023-01-24T06:15:57.912Z,-22.1207,-175.4364,,4.7,,,,,,,us6000jiv5,,"100 km SSW of ‘Ohonua, Tonga"
2023-01-24T05:52:23.253Z,37.2088,-97.8154,,2.6,,,,,,,us6000jiv0,,"3 km ENE of Freeport, Kansas"
2023-01-24T05:35:07.154Z,2.8173,126.9755,,4.5,,,,,,,us6000jiuy,,"166 km NW of Tobelo, Indonesia"
2023-01-24T05:25:27.490Z,19.04116631,-155.4158325,,2.81,,,,,,,hv73311287,,"17 km E of Naalehu, Hawaii"
2023-01-24T05:21:03.127Z,60.2015,-150.9461,,3,,,,,,,ak02313s004b,,"23 km SE of Kasilof, Alaska"
2023-01-24T05:17:25.870Z,19.33099937,-155.5025024,,2.56,,,,,,,hv73311277,,"14 km N of Pāhala, Hawaii"
2023-01-24T05:14:11.952Z,2.657,126.8553,,4.3,,,,,,,us6000jiut,,"164 km NW of Tobelo, Indonesia"
2023-01-24T05:04:39.347Z,2.873,126.9762,,4.5,,,,,,,us6000jiuq,,"170 km NW of Tobelo, Indonesia"
2023-01-24T04:50:38.400Z,42.0325,-124.457,,2.65,,,,,,,uw61894547,,"14 km W of Brookings, Oregon"
2023-01-24T04:13:59.124Z,2.7674,127.1561,,4.5,,,,,,,us6000jiui,,"149 km NW of Tobelo, Indonesia"
2023-01-24T04:05:37.756Z,-20.6561,-177.6509,,4.4,,,,,,,us6000jiuj,,"259 km WNW of Haveluloto, Tonga"
2023-01-24T04:02:54.571Z,2.8152,127.0691,,4.9,,,,,,,us6000jiud,,Molucca Sea
2023-01-24T03:38:37.033Z,2.9666,127.1382,,4.5,,,,,,,us6000jiua,,"167 km NW of Tobelo, Indonesia"
